No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
14636,2013,8,29,13,2,65,53,57,24,50.27,1001,36,SW,33,0,0
14637,2013,8,29,14,2,74,58,64,25,50.53,1000,37,SW,36,0,0
14638,2013,8,29,15,2,74,38,66,24,50.27,999,36,SW,38,4.6,4.6
14639,2013,8,29,16,2,43,28,50,21,55.4,1000,31,NE,6,8,12.6
14640,2013,8,29,17,2,50,46,50,24,83.71,1000,27,SE,5,0.7,13.3
14641,2013,8,29,18,2,65,50,65,25,83.82,1001,28,SW,2,0,0
14642,2013,8,29,19,2,71,58,72,25,79.11,1001,29,NE,3,0,0
14643,2013,8,29,20,2,69,48,66,25,74.69,1001,30,cv,1,0,0
14644,2013,8,29,21,2,57,23,60,25,74.69,1001,30,SW,2,0,0
14645,2013,8,29,22,2,29,7,32,26,83.94,1001,29,cv,0,0,0
14646,2013,8,29,23,2,27,7,25,25,79.11,1001,29,cv,1,0,0
14647,2013,8,30,0,2,26,8,25,25,79.11,1002,29,NW,2,0,0
14648,2013,8,30,1,2,,29,23,25,79.11,1002,29,cv,1,0.1,0.1
14649,2013,8,30,2,2,64,41,27,25,79.11,1001,29,cv,1,0,0
14650,2013,8,30,3,2,76,42,23,25,79.11,1001,29,NE,2,0.1,0.1
14651,2013,8,30,4,2,80,35,20,25,79.11,1001,29,NE,3,0,0
14652,2013,8,30,5,2,64,39,48,26,88.94,1001,28,NE,7,0,0
14653,2013,8,30,6,2,57,37,59,25,83.82,1002,28,NE,12,0,0
14654,2013,8,30,7,2,52,45,,25,79.11,1002,29,NE,17,0,0
14655,2013,8,30,8,2,64,51,63,24,70.36,1003,30,NE,22,0,0
14656,2013,8,30,9,2,82,74,72,22,58.89,1003,31,NE,30,0,0
14657,2013,8,30,10,2,91,72,87,23,62.57,1003,31,NE,36,0,0
14658,2013,8,30,11,2,87,90,78,22,58.89,1003,31,NE,43,0,0
14659,2013,8,30,12,2,95,89,87,22,58.89,1003,31,NE,50,0,0
14660,2013,8,30,13,2,103,,95,22,55.65,1003,32,NE,58,0,0
14661,2013,8,30,14,2,94,60,93,21,52.35,1003,32,NE,66,0,0
14662,2013,8,30,15,2,98,85,96,22,55.65,1002,32,NE,73,0,0
14663,2013,8,30,16,2,94,74,97,22,58.89,1003,31,NE,80,0,0
14664,2013,8,30,17,2,94,76,95,22,62.35,1003,30,NE,87,0,0
14665,2013,8,30,18,2,87,85,89,22,66.04,1004,29,NE,96,0,0
14666,2013,8,30,19,2,87,49,82,22,69.98,1005,28,NE,103,0,0
14667,2013,8,30,20,2,63,,70,21,65.83,1006,28,NE,112,0,0
14668,2013,8,30,21,2,42,,47,20,65.62,1007,27,NE,119,0,0
14669,2013,8,30,22,2,27,29,31,20,69.6,1007,26,NE,126,0,0
14670,2013,8,30,23,2,24,,,19,65.41,1007,26,NE,134,0,0
14671,2013,8,31,0,2,17,14,,19,69.4,1007,25,NE,141,0,0
14672,2013,8,31,1,2,18,18,21,19,69.4,1007,25,NE,148,0,0
14673,2013,8,31,2,2,12,14,19,19,69.4,1007,25,NE,154,0,0
14674,2013,8,31,3,2,14,14,18,19,69.4,1008,25,NE,159,0,0
14675,2013,8,31,4,2,12,12,16,19,69.4,1008,25,NE,163,0,0
14676,2013,8,31,5,2,13,16,15,19,69.4,1008,25,NE,167,0,0
14677,2013,8,31,6,2,11,17,16,19,73.67,1009,24,NW,4,0,0
14678,2013,8,31,7,2,16,21,22,19,73.67,1009,24,NE,3,0,0
14679,2013,8,31,8,2,18,26,34,19,69.4,1010,25,NE,8,0,0
14680,2013,8,31,9,2,23,15,33,19,65.41,1010,26,NE,13,0,0
14681,2013,8,31,10,2,25,26,28,18,54.65,1010,28,NW,6,0,0
14682,2013,8,31,11,2,28,28,26,16,45.44,1010,29,NE,6,0,0
14683,2013,8,31,12,2,29,28,29,15,42.62,1010,29,NE,12,0,0
14684,2013,8,31,13,2,26,28,29,15,42.62,1010,29,NW,6,0,0
14685,2013,8,31,14,2,17,14,20,14,37.73,1010,30,NW,11,0,0
14686,2013,8,31,15,2,17,23,18,15,45.16,1010,28,NE,7,0,0
14687,2013,8,31,16,2,12,11,18,15,45.16,1010,28,NE,15,0,0
14688,2013,8,31,17,2,15,,13,15,47.88,1010,27,NE,23,0,0
14689,2013,8,31,18,2,14,,14,15,50.78,1011,26,NE,31,0,0
14690,2013,8,31,19,2,15,,16,14,50.51,1011,25,NE,38,0,0
14691,2013,8,31,20,2,10,,15,14,50.51,1011,25,NE,45,0,0
14692,2013,8,31,21,2,11,,15,15,57.2,1011,24,NE,52,0,0
14693,2013,8,31,22,2,9,,11,14,53.62,1011,24,NE,59,0,0
14694,2013,8,31,23,2,11,,11,15,57.2,1011,24,NE,65,0,0
14695,2013,9,1,0,3,10,,10,15,57.2,1012,24,NE,69,0,0
14696,2013,9,1,1,3,,,10,14,53.62,1012,24,NE,73,0,0
14697,2013,9,1,2,3,5,,12,14,56.95,1012,23,NE,79,0,0
14698,2013,9,1,3,3,7,,10,14,56.95,1012,23,NE,83,0,0
14699,2013,9,1,4,3,11,,13,14,60.51,1012,22,NE,86,0,0
14700,2013,9,1,5,3,15,,18,15,64.54,1012,22,NW,3,0,0
14701,2013,9,1,6,3,19,,21,15,64.54,1012,22,NW,6,0,0
14702,2013,9,1,7,3,18,,18,16,64.76,1012,23,NW,10,0,0
14703,2013,9,1,8,3,4,,13,14,50.51,1013,25,NE,5,0,0
14704,2013,9,1,9,3,5,,8,14,47.61,1013,26,NE,12,0,0
14705,2013,9,1,10,3,2,,10,12,39.39,1013,27,NE,19,0,0
14706,2013,9,1,11,3,9,,11,14,42.34,1012,28,NE,26,0,0
14707,2013,9,1,12,3,9,,11,13,37.44,1012,29,NE,32,0,0
14708,2013,9,1,13,3,16,,15,13,37.44,1012,29,NE,37,0,0
14709,2013,9,1,14,3,15,,16,14,39.96,1012,29,NE,42,0,0
14710,2013,9,1,15,3,14,,18,12,35.06,1012,29,NE,49,0,0
14711,2013,9,1,16,3,15,,18,11,32.82,1012,29,NE,55,0,0
14712,2013,9,1,17,3,16,,,11,34.78,1012,28,NE,60,0,0
14713,2013,9,1,18,3,14,,21,10,34.49,1012,27,NE,65,0,0
14714,2013,9,1,19,3,18,,25,13,44.61,1013,26,NE,70,0,0
14715,2013,9,1,20,3,20,,25,13,44.61,1013,26,NE,74,0,0
14716,2013,9,1,21,3,23,,29,14,50.51,1014,25,NE,77,0,0
14717,2013,9,1,22,3,22,,26,15,53.88,1014,25,NE,80,0,0
14718,2013,9,1,23,3,23,,,16,60.98,1014,24,NE,83,0,0
14719,2013,9,2,0,3,17,,,15,60.74,1014,23,NE,86,0,0
14720,2013,9,2,1,3,15,,23,14,60.51,1013,22,NE,89,0,0
14721,2013,9,2,2,3,19,,24,15,64.54,1013,22,NE,91,0,0
14722,2013,9,2,3,3,22,,22,15,64.54,1013,22,NE,93,0,0
14723,2013,9,2,4,3,17,,20,15,64.54,1013,22,NE,96,0,0
14724,2013,9,2,5,3,13,,18,16,73.14,1013,21,NW,2,0,0
14725,2013,9,2,6,3,23,,21,16,68.81,1013,22,NW,5,0,0
14726,2013,9,2,7,3,30,,26,16,64.76,1013,23,NW,8,0,0
14727,2013,9,2,8,3,28,,31,16,57.44,1013,25,NE,5,0,0
14728,2013,9,2,9,3,14,,22,16,51.05,1014,27,NE,11,0,0
14729,2013,9,2,10,3,14,,16,15,45.16,1013,28,NE,19,0,0
14730,2013,9,2,11,3,11,,14,12,35.06,1013,29,NE,27,0,0
14731,2013,9,2,12,3,14,,14,12,35.06,1012,29,NE,34,0,0
14732,2013,9,2,13,3,14,,12,13,35.35,1012,30,NE,41,0,0
14733,2013,9,2,14,3,16,,11,13,37.44,1011,29,NE,48,0,0
14734,2013,9,2,15,3,16,,11,13,37.44,1011,29,NE,56,0,0
14735,2013,9,2,16,3,14,,14,13,37.44,1011,29,NE,62,0,0
14736,2013,9,2,17,3,14,,13,12,37.16,1011,28,NE,71,0,0
14737,2013,9,2,18,3,12,,12,14,44.89,1012,27,NE,78,0,0
14738,2013,9,2,19,3,11,,12,14,47.61,1012,26,NE,85,0,0
14739,2013,9,2,20,3,12,,15,16,54.14,1013,26,NE,91,0,0
14740,2013,9,2,21,3,13,,23,17,57.69,1013,26,NE,98,0,0
14741,2013,9,2,22,3,9,,19,17,61.21,1013,25,NE,103,0,0
14742,2013,9,2,23,3,10,,18,17,61.21,1013,25,NE,109,0,0
14743,2013,9,3,0,3,15,,10,17,61.21,1012,25,NE,114,0,0
14744,2013,9,3,1,3,,,9,17,61.21,1012,25,NE,120,0,0
14745,2013,9,3,2,3,6,,10,17,61.21,1012,25,NE,125,0,0
14746,2013,9,3,3,3,4,,10,17,61.21,1012,25,NE,131,0,0
14747,2013,9,3,4,3,5,,6,16,60.98,1011,24,NE,136,0,0
14748,2013,9,3,5,3,11,,7,17,64.98,1012,24,NE,140,0,0
14749,2013,9,3,6,3,9,,8,17,64.98,1013,24,NE,145,0,0
14750,2013,9,3,7,3,10,,12,18,65.19,1013,25,NE,151,0,0
14751,2013,9,3,8,3,12,,13,17,54.39,1013,27,NE,160,0,0
14752,2013,9,3,9,3,12,23,18,17,54.39,1013,27,NE,168,0,0
14753,2013,9,3,10,3,26,32,29,16,48.15,1013,28,NE,176,0,0
14754,2013,9,3,11,3,35,39,42,14,39.96,1013,29,NE,186,0,0
14755,2013,9,3,12,3,47,55,46,14,39.96,1013,29,NE,195,0,0
14756,2013,9,3,13,3,53,55,53,14,37.73,1012,30,NE,203,0,0
14757,2013,9,3,14,3,57,56,56,14,39.96,1012,29,NE,211,0,0
14758,2013,9,3,15,3,59,56,57,14,39.96,1011,29,NE,219,0,0
14759,2013,9,3,16,3,60,56,55,14,42.34,1012,28,NE,226,0,0
14760,2013,9,3,17,3,56,47,52,12,39.39,1012,27,NE,235,0,0
14761,2013,9,3,18,3,45,52,43,12,41.78,1012,26,NE,243,0,0
14762,2013,9,3,19,3,37,27,44,14,50.51,1012,25,NE,251,0,0
14763,2013,9,3,20,3,28,23,27,15,53.88,1013,25,NE,258,0,0
14764,2013,9,3,21,3,16,18,17,15,57.2,1013,24,NE,263,0,0
14765,2013,9,3,22,3,10,12,14,14,53.62,1014,24,NE,267,0,0
14766,2013,9,3,23,3,8,13,,13,53.36,1013,23,NE,272,0,0
14767,2013,9,4,0,3,9,13,,14,56.95,1013,23,NE,277,0,0
14768,2013,9,4,1,3,9,10,9,14,60.51,1013,22,NE,281,0,0
14769,2013,9,4,2,3,10,11,14,15,64.54,1013,22,NE,284,0,0
14770,2013,9,4,3,3,9,11,12,15,68.61,1013,21,NE,287,0,0
14771,2013,9,4,4,3,11,10,10,15,68.61,1013,21,NW,3,0,0
14772,2013,9,4,5,3,7,10,12,15,68.61,1013,21,NW,6,0,0
14773,2013,9,4,6,3,9,10,11,15,68.61,1013,21,NW,9,0,0
14774,2013,9,4,7,3,9,11,9,15,60.74,1014,23,NW,12,0,0
14775,2013,9,4,8,3,12,16,14,15,57.2,1014,24,NE,3,0,0
14776,2013,9,4,9,3,10,17,,12,39.39,1014,27,NE,9,0,0
14777,2013,9,4,10,3,12,17,,12,41.78,1014,26,NE,16,0,0
14778,2013,9,4,11,3,10,13,16,13,39.67,1014,28,NE,23,0,0
14779,2013,9,4,12,3,14,14,17,11,34.78,1014,28,NE,29,0,0
14780,2013,9,4,13,3,14,22,20,10,32.54,1013,28,NE,35,0,0
14781,2013,9,4,14,3,19,22,19,11,32.82,1013,29,NE,41,0,0
14782,2013,9,4,15,3,18,22,19,11,34.78,1013,28,NE,46,0,0
14783,2013,9,4,16,3,14,16,17,11,34.78,1013,28,NE,51,0,0
14784,2013,9,4,17,3,10,25,16,10,34.49,1012,27,NE,57,0,0
14785,2013,9,4,18,3,19,20,19,8,31.97,1013,26,NE,62,0,0
14786,2013,9,4,19,3,17,23,15,10,38.82,1013,25,NE,67,0,0
14787,2013,9,4,20,3,18,21,17,10,38.82,1014,25,NE,72,0,0
14788,2013,9,4,21,3,17,28,23,12,44.33,1014,25,NE,75,0,0
14789,2013,9,4,22,3,17,24,22,13,47.33,1014,25,NE,79,0,0
14790,2013,9,4,23,3,17,17,23,13,47.33,1014,25,NE,83,0,0
14791,2013,9,5,0,3,22,27,22,14,50.51,1014,25,NE,85,0,0
14792,2013,9,5,1,3,,12,20,15,57.2,1013,24,NE,88,0,0
14793,2013,9,5,2,3,16,17,18,15,57.2,1014,24,NE,90,0,0
14794,2013,9,5,3,3,12,21,17,15,57.2,1013,24,NE,91,0,0
14795,2013,9,5,4,3,16,25,19,15,57.2,1013,24,NE,92,0,0
14796,2013,9,5,5,3,15,22,19,16,64.76,1014,23,NW,1,0,0
14797,2013,9,5,6,3,19,18,23,16,64.76,1014,23,cv,0,0,0
14798,2013,9,5,7,3,17,17,22,17,64.98,1014,24,SE,3,0,0
14799,2013,9,5,8,3,14,19,18,16,57.44,1015,25,SE,6,0,0
14800,2013,9,5,9,3,10,19,15,16,57.44,1015,25,NE,2,0,0
14801,2013,9,5,10,3,19,22,15,15,53.88,1015,25,NE,3,0,0
14802,2013,9,5,11,3,20,17,14,16,57.44,1015,25,NW,3,0,0
14803,2013,9,5,12,3,19,23,15,17,64.98,1015,24,NE,3,1,1
14804,2013,9,5,13,3,20,30,20,19,78.24,1015,23,NE,7,0.1,1.1
14805,2013,9,5,14,3,34,33,21,19,73.67,1014,24,NE,11,0,0
14806,2013,9,5,15,3,39,51,24,19,73.67,1014,24,NE,15,0,0
14807,2013,9,5,16,3,44,47,35,19,78.24,1014,23,NE,20,0,0
14808,2013,9,5,17,3,40,39,39,19,78.24,1014,23,NE,26,0,0
14809,2013,9,5,18,3,38,41,37,19,83.13,1015,22,NE,31,0,0
14810,2013,9,5,19,3,37,37,36,19,83.13,1015,22,NE,35,0,0
14811,2013,9,5,20,3,27,19,34,19,78.24,1016,23,NE,40,0,0
14812,2013,9,5,21,3,17,22,26,19,78.24,1016,23,NE,44,0,0
14813,2013,9,5,22,3,17,19,18,18,78.09,1016,22,NE,50,0.3,0.3
14814,2013,9,5,23,3,18,16,,18,88.28,1017,20,NE,55,0.9,1.2
14815,2013,9,6,0,3,23,21,,18,88.28,1017,20,NE,61,0.2,1.4
14816,2013,9,6,1,3,21,26,17,18,88.28,1017,20,NE,64,0.2,1.6
14817,2013,9,6,2,3,23,24,18,18,88.28,1016,20,NE,67,0.4,2
14818,2013,9,6,3,3,25,24,19,19,93.98,1016,20,NE,69,0,0
14819,2013,9,6,4,3,21,22,21,18,88.28,1016,20,NE,72,0.1,0.1
14820,2013,9,6,5,3,18,21,22,19,93.98,1016,20,NE,75,0,0
14821,2013,9,6,6,3,19,17,22,19,93.98,1017,20,NW,3,0.1,0.1
14822,2013,9,6,7,3,20,25,22,19,93.98,1017,20,NE,4,0,0
14823,2013,9,6,8,3,21,23,25,19,93.98,1017,20,NE,8,0,0
14824,2013,9,6,9,3,26,34,29,19,88.37,1017,21,NE,12,0,0
14825,2013,9,6,10,3,26,33,29,18,83.01,1017,21,NE,16,0.1,0.1
14826,2013,9,6,11,3,22,25,25,19,88.37,1017,21,NE,20,0.3,0.4
14827,2013,9,6,12,3,20,32,20,19,88.37,1017,21,NE,24,0,0
14828,2013,9,6,13,3,27,28,26,19,83.13,1016,22,NE,27,0.2,0.2
14829,2013,9,6,14,3,27,26,30,19,83.13,1016,22,NE,31,0.1,0.3
14830,2013,9,6,15,3,22,20,22,19,83.13,1016,22,NE,33,0.1,0.4
14831,2013,9,6,16,3,16,26,23,19,83.13,1015,22,NE,36,0.2,0.6
14832,2013,9,6,17,3,20,24,26,19,83.13,1016,22,NE,38,0,0
14833,2013,9,6,18,3,20,28,23,19,88.37,1016,21,NE,42,0,0
14834,2013,9,6,19,3,19,29,25,19,88.37,1016,21,NE,45,0.3,0.3
14835,2013,9,6,20,3,20,28,30,19,88.37,1017,21,NE,48,0,0
14836,2013,9,6,21,3,19,24,33,19,88.37,1017,21,NE,49,0,0
14837,2013,9,6,22,3,14,17,30,19,88.37,1017,21,NE,51,0,0
14838,2013,9,6,23,3,15,24,27,19,88.37,1017,21,NE,53,0,0
14839,2013,9,7,0,3,17,20,33,19,88.37,1017,21,NW,3,0,0
14840,2013,9,7,1,3,,22,35,19,88.37,1016,21,NW,5,0,0
14841,2013,9,7,2,3,32,35,32,19,88.37,1016,21,NE,2,0,0
14842,2013,9,7,3,3,37,33,38,19,88.37,1016,21,NW,2,0.3,0.3
14843,2013,9,7,4,3,40,37,40,19,88.37,1016,21,NW,4,0.1,0.4
14844,2013,9,7,5,3,46,43,39,19,88.37,1017,21,NW,6,0.2,0.6
14845,2013,9,7,6,3,45,45,44,20,94.03,1017,21,NW,8,0.1,0.7
14846,2013,9,7,7,3,50,47,48,19,88.37,1017,21,NE,2,0.5,1.2
14847,2013,9,7,8,3,49,35,44,20,94.03,1018,21,NW,3,0,0
14848,2013,9,7,9,3,52,49,47,19,83.13,1018,22,NE,3,0,0
14849,2013,9,7,10,3,59,52,56,19,78.24,1018,23,NE,6,0,0
14850,2013,9,7,11,3,66,53,62,19,78.24,1018,23,NE,9,0,0
14851,2013,9,7,12,3,63,55,59,19,69.4,1017,25,NE,12,0,0
14852,2013,9,7,13,3,60,43,59,19,73.67,1017,24,NW,4,0,0
14853,2013,9,7,14,3,43,39,56,18,65.19,1016,25,NE,2,0,0
14854,2013,9,7,15,3,48,47,42,17,61.21,1016,25,NE,6,0,0
14855,2013,9,7,16,3,51,42,44,18,65.19,1016,25,NE,9,0,0
14856,2013,9,7,17,3,51,37,48,18,69.2,1016,24,NE,14,0,0
14857,2013,9,7,18,3,44,39,49,18,69.2,1016,24,NE,17,0,0
14858,2013,9,7,19,3,51,52,56,18,73.5,1017,23,NE,19,0,0
14859,2013,9,7,20,3,58,46,59,18,73.5,1017,23,NE,21,0,0
14860,2013,9,7,21,3,66,39,65,18,73.5,1018,23,NE,23,0,0
14861,2013,9,7,22,3,66,41,64,18,73.5,1018,23,NE,24,0,0
14862,2013,9,7,23,3,74,51,,18,78.09,1017,22,NE,26,0,0
14863,2013,9,8,0,3,72,28,,19,78.24,1017,23,NE,28,0,0
14864,2013,9,8,1,3,60,39,61,19,78.24,1017,23,cv,0,0,0
14865,2013,9,8,2,3,57,27,55,19,78.24,1017,23,cv,0,0,0
14866,2013,9,8,3,3,66,33,60,19,78.24,1017,23,NW,2,0,0
14867,2013,9,8,4,3,59,33,61,19,83.13,1017,22,NW,3,0,0
14868,2013,9,8,5,3,58,40,59,19,83.13,1017,22,NE,2,0,0
14869,2013,9,8,6,3,44,25,55,20,83.25,1017,23,NE,4,0,0
14870,2013,9,8,7,3,37,11,45,20,78.39,1017,24,cv,0,0,0
14871,2013,9,8,8,3,23,11,19,20,73.84,1018,25,NE,3,0,0
14872,2013,9,8,9,3,,12,12,20,69.6,1018,26,NE,5,0,0
14873,2013,9,8,10,3,11,13,,19,61.67,1018,27,NE,7,0,0
14874,2013,9,8,11,3,14,12,14,19,54.9,1017,29,NE,11,0,0
14875,2013,9,8,12,3,13,21,11,18,54.65,1017,28,NE,14,0,0
14876,2013,9,8,13,3,15,15,15,19,61.67,1016,27,NE,18,0,0
14877,2013,9,8,14,3,20,16,13,19,61.67,1016,27,NE,21,0,0
14878,2013,9,8,15,3,15,11,14,20,69.6,1016,26,SE,4,0,0
14879,2013,9,8,16,3,17,17,13,20,69.6,1016,26,SE,8,0,0
14880,2013,9,8,17,3,18,11,16,20,69.6,1015,26,SE,12,0,0
14881,2013,9,8,18,3,16,17,16,19,65.41,1015,26,SE,15,0,0
14882,2013,9,8,19,3,18,15,17,19,69.4,1016,25,NE,3,0,0
14883,2013,9,8,20,3,19,18,16,19,69.4,1016,25,NE,6,0,0
14884,2013,9,8,21,3,19,12,17,19,69.4,1017,25,SE,3,0,0
14885,2013,9,8,22,3,18,26,23,19,69.4,1017,25,SE,6,0,0
14886,2013,9,8,23,3,17,9,26,19,69.4,1017,25,SE,8,0,0
14887,2013,9,9,0,3,16,8,26,19,69.4,1016,25,SE,11,0,0
14888,2013,9,9,1,3,,22,24,19,73.67,1016,24,SE,13,0,0
14889,2013,9,9,2,3,20,22,26,20,78.39,1015,24,SE,16,0,0
14890,2013,9,9,3,3,26,21,32,20,78.39,1015,24,SE,18,0,0
14891,2013,9,9,4,3,28,32,41,20,78.39,1015,24,SE,20,0,0
14892,2013,9,9,5,3,33,27,42,20,78.39,1015,24,SE,22,0,0
14893,2013,9,9,6,3,35,37,43,20,78.39,1015,24,SE,24,0,0
14894,2013,9,9,7,3,33,30,44,21,78.53,1015,25,SE,27,0,0
14895,2013,9,9,8,3,28,27,36,20,69.6,1015,26,SE,30,0,0
14896,2013,9,9,9,3,36,35,41,21,65.83,1015,28,SE,33,0,0
14897,2013,9,9,10,3,41,38,49,20,58.42,1015,29,SE,35,0,0
14898,2013,9,9,11,3,52,49,52,21,55.4,1014,31,SW,2,0,0
14899,2013,9,9,12,3,59,40,53,21,55.4,1013,31,SW,4,0,0
14900,2013,9,9,13,3,62,46,55,20,52.09,1013,31,SW,6,0,0
14901,2013,9,9,14,3,60,39,52,20,52.09,1012,31,SE,3,0,0
14902,2013,9,9,15,3,58,46,52,21,58.65,1012,30,SE,6,0,0
14903,2013,9,9,16,3,57,44,52,22,62.35,1011,30,SE,10,0,0
14904,2013,9,9,17,3,60,50,57,22,66.04,1012,29,SE,14,0,0
14905,2013,9,9,18,3,62,44,61,21,65.83,1012,28,SE,18,0,0
14906,2013,9,9,19,3,62,40,64,21,69.79,1012,27,SE,22,0,0
14907,2013,9,9,20,3,51,36,56,21,74.02,1013,26,SE,27,0,0
14908,2013,9,9,21,3,,27,41,21,74.02,1013,26,SE,31,0,0
14909,2013,9,9,22,3,31,31,37,21,74.02,1013,26,SE,36,0,0
14910,2013,9,9,23,3,34,28,,22,83.48,1013,25,SE,40,0,0
14911,2013,9,10,0,3,,26,,22,83.48,1012,25,SE,45,0,0
14912,2013,9,10,1,3,,23,,22,83.48,1012,25,SE,49,0,0
14913,2013,9,10,2,3,,18,26,21,78.53,1011,25,SE,53,0,0
14914,2013,9,10,3,3,33,27,39,21,78.53,1011,25,SE,56,0,0
14915,2013,9,10,4,3,46,32,44,22,83.48,1010,25,SE,59,0,0
14916,2013,9,10,5,3,47,41,47,22,83.48,1010,25,SE,62,0,0
14917,2013,9,10,6,3,50,38,53,22,83.48,1011,25,SE,64,0,0
14918,2013,9,10,7,3,58,49,58,23,83.6,1011,26,SE,67,0,0
14919,2013,9,10,8,3,60,49,54,23,74.35,1011,28,SE,71,0,0
14920,2013,9,10,9,3,57,47,51,22,62.35,1011,30,SW,3,0,0
14921,2013,9,10,10,3,,44,49,23,59.13,1011,32,SW,8,0,0
14922,2013,9,10,11,3,20,44,50,23,55.89,1011,33,SW,11,0,0
14923,2013,9,10,12,3,59,49,54,21,46.8,1010,34,SW,15,0,0
14924,2013,9,10,13,3,58,53,57,21,41.91,1009,36,SW,18,0,0
14925,2013,9,10,14,3,44,40,55,21,44.28,1009,35,SW,22,0,0
14926,2013,9,10,15,3,28,53,60,21,44.28,1009,35,SW,25,0,0
14927,2013,9,10,16,3,58,48,61,23,52.86,1009,34,SW,29,0.3,0.3
14928,2013,9,10,17,3,61,47,61,20,55.15,1009,30,NW,7,0.8,1.1
14929,2013,9,10,18,3,37,74,65,22,62.35,1010,30,NE,1,0,0
14930,2013,9,10,19,3,65,59,59,22,62.35,1010,30,SE,2,0,0
14931,2013,9,10,20,3,62,50,58,23,70.17,1011,29,SE,7,0,0
14932,2013,9,10,21,3,52,36,45,23,74.35,1011,28,SW,4,0,0
14933,2013,9,10,22,3,44,34,47,23,74.35,1011,28,SE,4,0,0
14934,2013,9,10,23,3,43,37,44,24,83.71,1011,27,SE,7,0,0
14935,2013,9,11,0,3,40,19,43,23,78.82,1011,27,SE,9,0,0
14936,2013,9,11,1,3,,31,41,23,78.82,1011,27,SE,11,0,0
14937,2013,9,11,2,3,44,33,39,23,78.82,1011,27,SE,13,0,0
14938,2013,9,11,3,3,45,32,41,23,78.82,1011,27,SE,15,0,0
14939,2013,9,11,4,3,40,27,40,23,78.82,1011,27,NE,1,0,0
14940,2013,9,11,5,3,39,27,38,23,83.6,1011,26,SE,2,0,0
14941,2013,9,11,6,3,39,30,39,23,83.6,1012,26,NE,2,0,0
14942,2013,9,11,7,3,43,24,37,23,78.82,1013,27,NE,4,0,0
14943,2013,9,11,8,3,50,42,44,23,74.35,1013,28,NE,6,0,0
14944,2013,9,11,9,3,63,44,53,23,70.17,1013,29,NE,8,0,0
14945,2013,9,11,10,3,63,45,51,23,66.25,1013,30,NE,10,0,0
14946,2013,9,11,11,3,64,38,47,22,55.65,1013,32,NE,12,0,0
14947,2013,9,11,12,3,67,51,48,23,55.89,1012,33,SE,2,0,0
14948,2013,9,11,13,3,63,40,51,24,62.79,1012,32,NE,4,0,0
14949,2013,9,11,14,3,50,47,50,23,59.13,1011,32,NE,8,0,0
14950,2013,9,11,15,3,52,41,53,23,66.25,1011,30,NE,15,1.5,1.5
14951,2013,9,11,16,3,49,44,53,24,74.52,1012,29,NE,18,2.3,3.8
14952,2013,9,11,17,3,56,42,51,24,88.78,1013,26,NW,2,1.2,5
14953,2013,9,11,18,3,51,47,55,24,88.78,1013,26,NW,6,0.3,5.3
14954,2013,9,11,19,3,65,51,71,22,83.48,1014,25,NW,10,0.2,5.5
14955,2013,9,11,20,3,62,48,66,23,88.7,1014,25,cv,1,0,0
14956,2013,9,11,21,3,51,30,58,23,83.6,1015,26,NW,2,0,0
14957,2013,9,11,22,3,45,37,55,23,88.7,1014,25,NE,2,0,0
14958,2013,9,11,23,3,34,26,,24,94.2,1013,25,NE,5,0,0
14959,2013,9,12,0,3,30,18,,23,78.82,1013,27,SE,3,0,0
14960,2013,9,12,1,3,31,26,35,24,88.78,1013,26,SE,5,0,0
14961,2013,9,12,2,3,28,19,34,24,88.78,1013,26,SE,7,0,0
14962,2013,9,12,3,3,30,26,25,24,88.78,1013,26,SE,9,0,0
14963,2013,9,12,4,3,28,20,22,24,88.78,1014,26,cv,1,0,0
14964,2013,9,12,5,3,28,16,31,24,88.78,1014,26,NE,2,0,0
14965,2013,9,12,6,3,23,21,27,24,88.78,1014,26,SE,3,0,0
14966,2013,9,12,7,3,24,22,29,24,83.71,1014,27,SE,6,0,0
14967,2013,9,12,8,3,28,22,32,24,78.97,1014,28,SE,9,0,0
14968,2013,9,12,9,3,31,23,32,24,74.52,1014,29,SE,12,0,0
14969,2013,9,12,10,3,32,21,29,23,66.25,1014,30,SE,16,0,0
14970,2013,9,12,11,3,32,22,,23,59.13,1013,32,SE,21,0,0
14971,2013,9,12,12,3,24,17,,22,55.65,1013,32,SE,26,0,0
14972,2013,9,12,13,3,20,16,,21,52.35,1012,32,SE,31,0,0
14973,2013,9,12,14,3,19,11,,21,52.35,1012,32,SE,36,0,0
14974,2013,9,12,15,3,17,22,27,21,52.35,1011,32,SE,40,0,0
14975,2013,9,12,16,3,29,27,30,22,58.89,1011,31,SE,44,0,0
14976,2013,9,12,17,3,33,19,32,22,58.89,1011,31,SE,48,0,0
14977,2013,9,12,18,3,29,23,29,22,62.35,1011,30,SE,52,0,0
14978,2013,9,12,19,3,24,19,29,22,66.04,1012,29,SE,57,0,0
14979,2013,9,12,20,3,21,26,31,22,66.04,1012,29,SE,61,0,0
14980,2013,9,12,21,3,25,15,27,22,69.98,1012,28,SE,65,0,0
14981,2013,9,12,22,3,23,21,27,23,74.35,1012,28,SE,70,0,0
14982,2013,9,12,23,3,21,20,27,23,74.35,1012,28,SE,75,0,0
